Case,Observed_dataset,Emission_Compartment,Target_Compartment,RMSE,R2,Slope,Spearman_r,Pass_Spearman,MPdensity_kg_m3,FI,t_half_deg_free,t_frag_gen_FreeSurfaceWater
231,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.2523196656245336,0.7564623989539362,-1.3701030259597682,-1.0,True,1234.2374593585023,0.6981430100277066,2555.024271565468,128.55750459231496
221,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.25900068395644615,0.7433946866854808,-1.5298137088236583,-1.0,True,1087.9430072866553,0.636449845507741,10475.615654213472,73.19579853033848
243,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.26358056531612656,0.7342394015753346,-1.6369342865556327,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
247,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.27060822740850005,0.7198789047118926,-1.5105719625246472,-1.0,True,1242.0017479475457,0.6187901897355914,7607.0064343421855,84.14650887482105
239,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.27216406091627476,0.7166485916781534,-1.4277076059971439,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
249,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.33801716172730617,0.5629397354517831,-1.6070653134038673,-1.0,True,1045.3286657747933,0.568218951113522,12843.291904306892,60.286671861790914
213,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.3750296716562182,0.46198413521472403,-1.8100530528383154,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
219,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.385388083120893,0.4318534346337619,-1.789353831187256,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
229,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.39831625749364225,0.3930961559173968,-1.285715311343248,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
203,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.409840644051396,0.3574693140502925,-1.2367095600570452,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
173,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Ocean,0.4609054102209971,0.18738013478276427,-2.1225327679386075,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
207,Fragments in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5286338822844848,-0.06899042092401886,-1.9683136750847188,-1.0,True,1302.5857566121042,0.5395782608538866,9481.499850069624,12.343861837108888
223,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.2224380139283074,-0.005149857025230409,-1.127829013465946,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
203,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.24694291453162612,-0.2388135211453637,-1.2367095600570452,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
229,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.2615576365596194,-0.38978495685315395,-1.285715311343248,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
239,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.40142271666836343,-2.2735327425571494,-1.4277076059971439,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
243,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.4238726803514879,-2.6499225578643046,-1.6369342865556327,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
227,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.45438690864214676,-3.194347594418809,-1.6028208588299542,-1.0,True,1172.0407545757373,0.8734017200767994,13111.03180170831,20.47403233407545
231,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.49386614289792913,-3.9548590620834263,-1.3701030259597682,-1.0,True,1234.2374593585023,0.6981430100277066,2555.024271565468,128.55750459231496
245,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5044406872889007,-4.169315211957136,-1.5365170729460782,-1.0,True,1133.1430465814403,0.7685585198923945,9563.361888524896,45.9560319889262
205,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5089564343104677,-4.2622807673653345,-1.6059265622563133,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
201,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5525357880103684,-5.2020265800795285,-1.5558920260177587,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
215,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5766501458500661,-5.7551906438795974,-1.6193360520103617,-1.0,True,1266.8602077145417,0.7534087570384145,4509.321025122595,33.63773384602314
211,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5811049523385768,-5.859965806444401,-1.5247422648639442,-1.0,True,1193.8882116574719,0.6794684045016766,7014.614289040168,66.50408224922234
235,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.5850759961289148,-5.954042796980441,-1.6074435333823276,-1.0,True,1148.571690510123,0.725484942086041,8494.13495107803,39.18568040284853
217,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.6211130733062609,-6.837077448225415,-1.7579894744810813,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
221,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.6239894124823947,-6.909831635616614,-1.5298137088236583,-1.0,True,1087.9430072866553,0.636449845507741,10475.615654213472,73.19579853033848
247,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.6370620618412842,-7.244727068095774,-1.5105719625246472,-1.0,True,1242.0017479475457,0.6187901897355914,7607.0064343421855,84.14650887482105
249,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.7590513190187463,-10.70455956911648,-1.6070653134038673,-1.0,True,1045.3286657747933,0.568218951113522,12843.291904306892,60.286671861790914
213,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.849225577394365,-13.650718695892923,-1.8100530528383154,-1.0,True,1121.8133512477903,0.6033657537773252,3615.677397989515,22.326527525385192
219,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Coast,0.8555263441536989,-13.868925048317143,-1.789353831187256,-1.0,True,1161.6520193863762,0.5836473209783435,5394.3824984800585,25.560460500675028
173,Fibers in sediment | Eo,Surface_Freshwater,Sediment_Ocean,0.9984100828950933,-19.25026515791084,-2.1225327679386075,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
73,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.332676788606932,0.22843481404765031,-3.0286025106144048,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
27,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.38919424107130135,-0.05599152613645053,-2.0503892075737427,-1.0,True,1172.0407545757373,0.8734017200767994,13111.03180170831,20.47403233407545
5,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.39451305264822095,-0.08505156002798442,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
17,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.4028927213842108,-0.13163524595372178,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
79,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.40769389821719887,-0.15876680529573317,-3.2712126397080596,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
53,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.40813072787359417,-0.16125129126239912,-3.1252053142588965,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
51,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.44077769342749007,-0.35446204081447386,-2.6423714426934697,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
133,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.4444086578045953,-0.37686907204514597,-3.2027392601551696,-1.0,True,1021.1838490400528,0.8869653614237905,6901.515013142237,17.465702699836726
43,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Coast_Surface_Water,0.45291896932796294,-0.43010736472700173,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
93,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.46772591566558,-0.525142734645573,-3.553027380578542,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
183,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.4684649748381806,-0.5299663341836225,-3.1337967416339882,-1.0,True,1021.1838490400528,0.8869653614237905,6901.515013142237,17.465702699836726
67,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.47054367675646197,-0.5435741816640307,-3.5574640551482637,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
55,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.5031499672326855,-0.7649098216629753,-3.6462805422540905,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
151,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.5088851149503963,-0.8053737272199779,-4.101251017303882,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
89,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.5233840453472425,-0.909715098534541,-3.295298424798116,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
109,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.5243522447984217,-0.9167871341847766,-2.6249755816724143,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
101,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.5276690584695741,-0.9411132758510985,-4.243710363084746,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
77,Sea Surface all | Erni-Cassola,Coast_Surface_Water,Ocean_Surface_Water,0.5418128724408554,-1.0465683811145938,-3.7678270397654656,-1.0,True,1172.0407545757373,0.8734017200767994,13111.03180170831,20.47403233407545
153,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Ocean_Surface_Water,0.5423843045053139,-1.050887553130356,-4.195594896824581,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
122,Sea Surface all | Erni-Cassola,Impacted_Soil_Surface,Coast_Surface_Water,0.553084992318909,-1.1326096546784723,-2.9403645176109716,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
188,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.2212670577203486,0.5285373276518298,-2.8305282815122847,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
156,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.2847743894690974,0.2190636277681398,-2.7762076868161647,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
25,Fresh water sediments | Imhof,Surface_Freshwater,Bulk_Freshwater,0.3302691569353775,-0.050388183437001466,-1.6895817527697066,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
191,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.37917646755878465,-0.38451142660354853,-2.971369830887271,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
138,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.4691519808249418,-1.1195365026147157,-3.8025876149247577,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
175,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.4776207945490991,-1.1967480281739835,-2.861503821320866,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
41,Fresh water sediments | Imhof,Surface_Freshwater,Bulk_Freshwater,0.5942186323417536,-2.4002145592259354,-1.5980496176487933,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
172,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,0.6080812748802331,-2.560713669789838,-2.921060750417617,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
6,Fresh water sediments | Imhof,Surface_Freshwater,Bulk_Freshwater,0.631337266421656,-2.8382799091254722,-1.644560785205061,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
141,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.6864201348579462,-3.5372616063186983,-3.7448777589634976,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
106,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.6877589914596669,-3.554978647860339,-3.821401122716512,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
38,Fresh water sediments | Imhof,Surface_Freshwater,Bulk_Freshwater,0.6928440179160421,-3.622583181974396,-1.8761020410245397,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
122,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.8289966584888385,-5.617887067298245,-3.48473196360209,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
125,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,0.8488863174599717,-5.93925519024835,-3.7356247610776734,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
88,Fresh water sediments | Imhof,Surface_Freshwater,Surface_Freshwater,1.047109570506087,-9.558398511790788,-0.9040307181483141,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
103,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.249096741639677,-14.0247046197149,-4.211522484028665,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
153,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.2491034773847705,-14.024866661372549,-4.211530157032721,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
159,Fresh water sediments | Imhof,Impacted_Soil_Surface,Surface_Freshwater,1.3000374755216353,-15.275170054989069,-4.420015596471709,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
109,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.3000492983744816,-15.275466076941026,-4.420012159636367,-1.0,True,1011.0546938224201,0.9662006385624409,8317.906190875348,110.33241362955947
139,Fresh water sediments | Imhof,Impacted_Soil_Surface,Bulk_Freshwater,1.309309982779478,-15.508163062245995,-4.289193160708506,-1.0,True,1293.841592518476,0.8304386623203754,3741.3800363979353,56.26905907668252
56,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,0.21960789168055705,0.7178625589450303,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
91,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,0.22361101091103272,0.7074829345643721,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
75,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,0.2310736383264681,0.6876326430406983,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
41,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,0.24281900917340637,0.6550706077830846,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
72,Sea Surface all | Isobe L1,Surface_Freshwater,Ocean_Surface_Water,0.2643155719919828,0.5912946355576583,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
6,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,0.2732699271873187,0.5631337244863426,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
172,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.2899150885761116,0.5082929045234619,-0.9476138656507844,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
38,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,0.31160023717910973,0.43198422515521684,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
156,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.3901343786831712,0.10958333006924437,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
191,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.42195346968173486,-0.04158319105543562,-0.9068388946081374,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
188,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.42244033374964407,-0.04398820500060485,-0.8821494770641238,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
175,Sea Surface all | Isobe L1,Coast_Surface_Water,Ocean_Surface_Water,0.4548818946235074,-0.21049260416858062,-0.8414454017880685,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
101,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.0160641187163284,-5.039584582707549,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.3562066876245382,-9.760107274335818,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
23,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.458605389214545,-11.446305754125097,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
143,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.621536141591411,-14.382187599708988,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
3,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.6635615624450992,-15.189841323653908,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
29,Sea Surface all | Isobe L1,Surface_Freshwater,Coast_Surface_Water,1.764530974724372,-17.21475821368767,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
117,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.7795744777764086,-17.526661860010286,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
105,Sea Surface all | Isobe L1,Coast_Surface_Water,Coast_Surface_Water,1.8466400112263979,-18.949376203946454,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
172,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.18788290702721427,0.5630150505398015,-0.9476138656507844,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
38,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,0.19265784423938917,0.5405213570261165,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
6,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,0.1927395816278407,0.5401313957308609,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
75,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,0.20563543756988065,0.4765347504284285,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
156,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.2488794725761033,0.2332212079534719,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
41,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,0.26527798289026305,0.12884717326916761,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
191,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.2767130234446991,0.05212485341375128,-0.9068388946081374,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
188,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.27730099752066417,0.04809238595703569,-0.8821494770641238,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
56,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,0.29568243200182737,-0.08228834155162867,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
91,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,0.30770650869047833,-0.1721017173220707,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
175,Sea Surface all | Isobe L2,Coast_Surface_Water,Ocean_Surface_Water,0.3082630480464268,-0.17634544069294966,-0.8414454017880685,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
72,Sea Surface all | Isobe L2,Surface_Freshwater,Ocean_Surface_Water,0.3605123352531799,-0.6089116452845404,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
101,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,1.1898229864812062,-16.524944318308517,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.550829181369517,-28.772812726303275,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
23,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.659207581893226,-33.07951332259788,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
143,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,1.8273339194549212,-40.33593527543254,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
3,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.8684480223550954,-42.2169365704067,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
29,Sea Surface all | Isobe L2,Surface_Freshwater,Coast_Surface_Water,1.9799690423716068,-47.5298262948247,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
117,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,1.9928580091140051,-48.163710162896614,-1.9258182076859434,-1.0,True,1052.6719218786097,0.8115330813452601,3073.41552049488,14.554328791386125
105,Sea Surface all | Isobe L2,Coast_Surface_Water,Coast_Surface_Water,2.064058579795092,-51.7394959194667,-1.9757676773725823,-1.0,True,1067.1475829275753,0.8145831767469645,7649.971821573374,27.484250670786114
172,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.1884378951882848,0.5504166481364281,-0.9476138656507844,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
38,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,0.1946645598190953,0.5202140612851063,-1.0175095049881886,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
6,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,0.19630279405673506,0.512104633240611,-0.9263486790200608,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
75,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,0.20273479906880537,0.47960833304112105,-1.1201329313261796,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
156,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.22529180833568888,0.3573647653093923,-0.7612382149157464,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
188,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.2619314154333535,0.13134182488173762,-0.8821494770641238,-1.0,True,954.1988196329055,0.40327005833387375,11741.727561486723,15.729051243049968
191,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.26423943440196607,0.1159659481121339,-0.9068388946081374,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
41,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,0.2644051022678708,0.1148570905623999,-1.0434273549666657,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
56,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,0.27230065535672054,0.061204271737356986,-1.2603508776700956,-1.0,True,938.1999105069605,0.2247749101370573,1827.0909576901595,58.014555128786775
91,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,0.2822674104704528,-0.008777088051886484,-1.271236429298959,-1.0,True,980.681203058566,0.6637955326586962,3357.0942506393985,28.15704096307011
175,Sea Surface all | Isobe L3,Coast_Surface_Water,Ocean_Surface_Water,0.28652384798006675,-0.03943008250583491,-0.8414454017880685,-1.0,True,970.257513917095,0.5204778723418713,6126.121829511241,35.86723419491317
72,Sea Surface all | Isobe L3,Surface_Freshwater,Ocean_Surface_Water,0.33796231505361524,-0.44613981887884835,-1.2166643503551833,-1.0,True,990.7071532569504,0.29657342098653316,4606.795100665683,16.363625347188755
101,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.1201319487130899,-14.885910103301992,-1.488331515341178,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
1,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.447681034232364,-25.53502501080228,-1.7060206327008751,-1.0,True,1027.5319670423107,0.7408183021470904,4154.920691366332,47.15673042962145
23,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.5456621506023391,-29.248432648197767,-1.773768187664598,-1.0,True,1397.5404051676394,0.9698357824236155,5627.571199229376,50.288791617274825
143,Sea Surface all | Isobe L3,Coast_Surface_Water,Coast_Surface_Water,1.7040521970289446,-35.76541891164276,-1.835870020972208,-1.0,True,1209.5262939355503,0.9503141585737467,3983.7845371082194,10.68760294710077
3,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.7464494533935973,-37.617643837447545,-1.8264915447311467,-1.0,True,1142.0435862712225,0.9025733647868037,3158.382174470359,79.69456262139977
29,Sea Surface all | Isobe L3,Surface_Freshwater,Coast_Surface_Water,1.839223413908833,-41.82947053922355,-1.9503038918612963,-1.0,True,1102.5406864705117,0.9065061183646321,4965.649411422003,61.77968395687778
